Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),RTO,Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Registration Month,Registration Year,Depreciation Rate (in %),Price (in lacs),City
BMW,3 Series GT Luxury Line,Third Party insurance,Diesel,5,"41,956",KA51,First Owner,1995,Automatic,2018,21.76,188,400,18,Jan,2019,50,39.95,Bangalore
Renault,Pulse Petrol RxL,Comprehensive,Petrol,5,"32,544",KA03,First Owner,1198,Manual,2016,18.06,74.93,104,,Dec,2016,70,3.5,Bangalore
Honda,WR-V i-VTEC S,Third Party,Petrol,5,"21,709",KA01,First Owner,1199,Manual,2018,17.5,88.7,110,16,Jun,2018,50,7.84,Bangalore
Skoda,Rapid 1.0 TSI Ambition,Third Party insurance,Petrol,5,"11,536",KA05,First Owner,999,Manual,2020,18.97,108.62,175,R15,Jun,2020,30,9.23,Bangalore
Maruti,Celerio VXI AT Optional,Third Party,Petrol,5,"40,003",KA05,First Owner,998,Automatic,2016,23.1,67.04,90,,Jun,2016,70,4.95,Bangalore
Ford,Ecosport 1.5 DV5 MT Titanium Optional,Third Party,Diesel,5,"82,920",KA04,First Owner,1498,Manual,2014,22.7,89.84,204,16,Jun,2014,75,6.68,Bangalore
Hyundai,EON Magna Plus,Comprehensive,Petrol,5,"31,507",KA51,Second Owner,814,Manual,2017,21.1,55.2,74.5,,Jun,2017,60,3.37,Bangalore
Mahindra,Scorpio S8 7 Seater,Third Party insurance,Diesel,7,"1,49,031",KA53,First Owner,2179,Manual,2014,15.4,120,280,17,Nov,2014,75,8.7,Bangalore
Hyundai,EON Era Plus,,Petrol,5,"41,937",KA04,First Owner,814,Manual,2015,21.1,55.2,74.5,,Mar,2015,75,3.75,Bangalore
Maruti,Wagon R VXI AMT,Third Party,Petrol,5,"9,623",KA01,First Owner,998,Automatic,2019,21.79,67.05,90,,Jun,2019,40,6.03,Bangalore
Hyundai,Grand i10 Nios Asta,Comprehensive,Petrol,5,"9,983",KA20,First Owner,1197,Manual,2020,20.7,81.86,113.8,15,Jun,2020,30,7.92,Bangalore
Tata,Altroz XM plus,Comprehensive,Petrol,5,"19,763",KA04,First Owner,1199,Manual,2021,19.33,86.83,113,,Jun,2021,20,7.76,Bangalore
Hyundai,i20 1.2 Asta,Third Party,Petrol,5,"30,673",KA04,First Owner,1197,Manual,2018,18.6,81.83,114.7,16,Jun,2018,50,7.3,Bangalore
Mahindra,Marazzo M8,Comprehensive,Diesel,7,"75,652",KA41,First Owner,1497,Manual,2018,17.3,121,300,17,Jun,2018,50,12.4,Bangalore
Audi,A4 35 TDI Premium Plus,Comprehensive,Diesel,5,"28,000",KA01,First Owner,1968,Automatic,2017,18.25,187.74,400,17,May,2017,60,30.5,Bangalore
Chevrolet,Enjoy TCDi LT 8 Seater,Third Party insurance,Diesel,8,"1,20,000",,Third Owner,1248,Manual,2014,18.2,73.8,172.5 ,,,,75,3.0,Bangalore
Toyota,Fortuner 3.0 Diesel,Comprehensive,Diesel,7,"1,39,000",KA08,Third Owner,2982,Manual,2011,11.5,171,343 ,17,May,2011,75,12.5,Bangalore
Maruti,Wagon R LXI Minor,Not Available,Petrol,5,"43,199",HR51,Third Owner,1061,Manual,2009,18.9,67,84,13,Nov,2009,75,1.0,Bangalore
Ford,Ecosport 1.5 Diesel Titanium,Comprehensive,Diesel,5,"72,000",KA01,First Owner,1498,Manual,2018,21.7,98.96,215,R16,Feb,2018,50,9.75,Bangalore
Hyundai,i10 Sportz,Third Party insurance,Petrol,5,"50,000",,Fourth Owner,1197,Manual,2008,20.36,78.9,111.8,13,,,75,1.98,Bangalore
Maruti,Ritz VXi,Comprehensive,Petrol,5,"99,000",KA05,First Owner,1197,Manual,2014,18.5,85.80,114,,Feb,2014,75,4.95,Bangalore
Toyota,Urban cruiser High AT,Third Party insurance,Petrol,5,"15,000",N/A,First Owner,1462,Automatic,2022,18.76,103.26,138,16,,,15,10.96,Bangalore
Hyundai,i20 Asta 1.2,Third Party,Petrol,5,"20,941",KA53,Second Owner,1197,Manual,2017,18.6,81.83,114.7,16,Jun,2017,60,6.64,Bangalore
Tata,Tiago 1.2 Revotron XZ,Comprehensive,Petrol,5,"33,138",KA02,First Owner,1199,Manual,2018,23.84,84,114,14,Jun,2018,50,5.27,Bangalore
Tata,Zest Revotron 1.2 XT,Comprehensive,Petrol,5,"78,624",KA06,First Owner,1193,Manual,2016,17.57,88.7,140,15,Jun,2016,70,4.69,Bangalore
Renault,KWID RXT,Third Party,Petrol,5,"24,508",KA04,Second Owner,799,Manual,2018,25.17,53.3,72,,Jun,2018,50,4.4,Bangalore
Honda,Jazz 1.2 V AT i VTEC,,Petrol,5,"64,374",KA05,First Owner,1199,Automatic,2018,19,88.7,110,15,May,2018,50,7.55,Bangalore
Mahindra,Scorpio S11,Third Party,Diesel,7,"66,778",KA05,First Owner,2179,Manual,2020,15.4,136.78,319,R17,Jun,2020,30,16.93,Bangalore
Honda,Brio 1.2 S MT,Comprehensive,Petrol,5,"17,877",KA05,Third Owner,1198,Manual,2016,18.5,86.8,109,,Jun,2016,70,4.17,Bangalore
Maruti,Vitara Brezza ZDi Plus AMT,Third Party,Diesel,5,"39,421",KA01,First Owner,1248,Automatic,2018,24.3,88.5,200,16,Jun,2018,50,10.1,Bangalore
Volkswagen,Vento 1.0 TSI Highline Plus AT,Comprehensive,Petrol,5,"25,462",KA01,Second Owner,999,Automatic,2021,16.35,108.62,175,16,Jun,2021,20,12.38,Bangalore
Tata,Tiago 1.2 Revotron XZ,Comprehensive,Petrol,5,"29,820",KA03,First Owner,1199,Manual,2018,23.84,84,114,14,Jun,2018,50,5.44,Bangalore
Maruti,Celerio VXI AT Optional,Comprehensive,Petrol,5,"63,007",KA04,First Owner,998,Automatic,2016,23.1,67.04,90,,Jun,2016,70,4.68,Bangalore
Honda,City i VTEC V,Third Party,Petrol,5,"57,347",KA03,First Owner,1497,Manual,2017,17.8,117.3,145,15,Jun,2017,60,7.99,Bangalore
Honda,Brio S MT,Comprehensive,Petrol,5,"66,000",KA04,First Owner,1198,Manual,2013,19.4,86.8,109,,Feb,2013,75,4.0,Bangalore
Skoda,Octavia Elegance 2.0 TDI AT,Comprehensive,Diesel,5,"64,000",KA01,First Owner,1968,Automatic,2015,19.3,141,320,16,Feb,2015,75,14.5,Bangalore
Tata,Nano Lx BSIV,Not Available,Petrol,4,"28,304",KA04,Third Owner,624,Manual,2012,25.4,37.48,51,12,Nov,2012,75,0.57134,Bangalore
Honda,Civic 1.8 V MT,Comprehensive,Petrol,5,"70,000",,Second Owner,1799,Manual,2008,13.5,130,172,15,,,75,3.85,Bangalore
Maruti,Swift VXI,Comprehensive,Petrol,5,"33,000",KA01,First Owner,1197,Manual,2016,21.21,81.80,113,,Feb,2016,70,6.25,Bangalore
Maruti,Wagon R LXI Minor,Third Party insurance,Petrol,5,"70,000",,First Owner,1061,Manual,2007,18.9,67,84,13,,,75,1.4,Bangalore
Toyota,Innova Crysta 2.4 ZX 7 STR AT,Zero Dep,Diesel,7,"22,688",KA04,First Owner,2393,Automatic,2021,12,148,360,17,Dec,2021,20,28.76,Bangalore
Maruti,Swift VDI,Third Party,Diesel,5,"85,000",KA01,Second Owner,1248,Manual,2014,22.9,74,190,14,Jan,2014,75,5.15,Bangalore
Maruti,Swift Dzire AMT ZXI Plus,Comprehensive,Petrol,5,"22,430",KA01,Second Owner,1197,Automatic,2018,21.21,81.80,113,15,Jun,2018,50,7.87,Bangalore
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"76,460",KA01,First Owner,1197,Manual,2017,21.4,83.1,115,,Jun,2017,60,5.81,Bangalore
Maruti,Wagon R VXI BS IV,Third Party,Petrol,5,"46,217",KA51,Second Owner,998,Manual,2015,20.51,67.04,90,,Jun,2015,75,4.04,Bangalore
Ford,Freestyle Titanium Petrol BSIV,Third Party,Petrol,5,"19,918",KA05,First Owner,1194,Manual,2019,19,94.68,120,15,Jul,2019,40,6.71,Bangalore
Maruti,Swift VXI,Third Party insurance,Petrol,5,"75,318",KA04,First Owner,1197,Manual,2011,18.6,85.8,114,14,Sept,2011,75,4.02,Bangalore
Hyundai,Grand i10 1.2 Kappa Sportz Option,Comprehensive,Petrol,5,"12,047",KA05,Second Owner,1197,Manual,2017,18.9,81.86,113.75,,Jun,2017,60,5.21,Bangalore
Maruti,Alto 800 LXI,Third Party,Petrol,5,"58,161",KA03,First Owner,796,Manual,2013,22.74,47.3,69,,Jun,2013,75,2.55,Bangalore
Hyundai,Venue S,Third Party,Petrol,5,"44,735",KA01,First Owner,1197,Manual,2021,17.52,81.86,113.76,,Jun,2021,20,8.11,Bangalore
Hyundai,i20 Petrol CVT Asta,Comprehensive,Petrol,5,"64,550",KA01,First Owner,1197,Automatic,2018,17.4,81.86,114.73,15,Jun,2018,50,7.3,Bangalore
Maruti,Swift VXI,Third Party,Petrol,5,"67,294",KA02,First Owner,1197,Manual,2012,18.6,85.8,114,14,Jun,2012,75,4.61,Bangalore
Renault,KWID Climber 1.0 AMT,Third Party,Petrol,5,"55,505",KA51,First Owner,999,Automatic,2018,24.04,67,91,,Jun,2018,50,4.87,Bangalore
Tata,Nexon 1.5 Revotorq XZA Plus,Third Party,Diesel,5,"69,466",KA12,First Owner,1497,Automatic,2019,21.5,108.5,260,16,Jun,2019,40,10.83,Bangalore
Maruti,Swift VDI,Comprehensive,Diesel,5,"73,000",KA04,Second Owner,1248,Manual,2013,22.9,74,190,14,Feb,2013,75,5.25,Bangalore
Maruti,SX4 ZXI MT BSIV,Comprehensive,Petrol,5,"84,000",KA04,First Owner,1586,Manual,2009,15.5,103.3,145,16,Aug,2009,75,2.95,Bangalore
Honda,Jazz 1.2 SV i VTEC,Comprehensive,Petrol,5,"36,000",KA01,First Owner,1199,Manual,2017,18.7,88.7,110,,Apr,2017,60,7.45,Bangalore
Honda,Amaze VX AT i-Vtech,Comprehensive,Petrol,5,"34,270",KA02,First Owner,1198,Automatic,2015,15.5,86.7,109,14,Apr,2015,75,5.2,Bangalore
BMW,5 Series 530i Sport,Comprehensive,Petrol,5,"5,852",KA03,First Owner,1998,Automatic,2020,15.56,248.08,350,R18,Jan,2020,30,59.45,Bangalore
Volkswagen,Polo 1.0 MPI Highline Plus,Comprehensive,Petrol,5,"30,000",KA51,Second Owner,999,Manual,2018,18.78,75,95,16,May,2018,50,7.75,Bangalore
Tata,Tiago XM,Comprehensive,Petrol,5,"30,647",KL26,First Owner,1199,Manual,2019,23.84,83.83,114,,Jan,2020,40,3.92,Bangalore
Tata,Safari Storme VX Varicor 400,Third Party,Diesel,7,"52,520",UP32,Second Owner,2179,Manual,2018,14.1,153.86,400,17,Jul,2018,50,8.55,Bangalore
Maruti,Swift Dzire VXI,Third Party,Petrol,5,"36,937",KA04,Second Owner,1197,Manual,2013,19.1,85.8,114,14,Jun,2013,75,4.68,Bangalore
Maruti,Alto 800 VXI Plus,Third Party,Petrol,5,"13,159",KA42,Second Owner,796,Manual,2021,22.05,47.33,69,,Jun,2021,20,4.61,Bangalore
Hyundai,Grand i10 Sportz,Comprehensive,Petrol,5,"40,945",KA51,First Owner,1197,Manual,2015,18.9,82,114,,Jun,2015,75,4.91,Bangalore
Tata,Tiago 1.2 Revotron XZ,Comprehensive,Petrol,5,"29,178",KA03,Second Owner,1199,Manual,2017,23.84,84,114,14,Jun,2017,60,5.27,Bangalore
Hyundai,i10 Magna,Third Party,Petrol,5,"59,922",KA04,Second Owner,1197,Manual,2013,20.36,78.9,111.7,13,Jun,2013,75,3.15,Bangalore
Maruti,Swift VXI,Third Party,Petrol,5,"15,541",KA53,First Owner,1197,Manual,2018,21.21,81.80,113,,Jun,2018,50,6.66,Bangalore
Maruti,Swift VXI,Third Party,Petrol,5,"46,693",KA04,First Owner,1197,Manual,2012,18.6,85.8,114,14,Jun,2012,75,4.58,Bangalore
Honda,City i VTEC V,Comprehensive,Petrol,5,"38,841",KA03,Second Owner,1497,Manual,2014,17.4,117.3,145,15,Jun,2014,75,5.79,Bangalore
Maruti,Swift VDI BSIV W ABS,Third Party,Diesel,5,"90,713",KA51,Second Owner,1248,Manual,2011,17.8,,,15,Jun,2011,75,3.39,Bangalore
Mahindra,Scorpio S10 4WD,Comprehensive,Diesel,7,"52,286",KA03,First Owner,2179,Manual,2014,15.4,120,280,17,Jun,2014,75,10.19,Bangalore
Honda,Jazz 1.2 V i VTEC,Comprehensive,Petrol,5,"45,849",KA03,Second Owner,1199,Manual,2017,18.7,88.7,110,15,Jun,2017,60,6.37,Bangalore
Ford,Freestyle Titanium,Comprehensive,Petrol,5,"13,159",KA05,First Owner,1194,Manual,2020,18.5,94.93,119,R15,Jun,2020,30,6.96,Bangalore
Hyundai,i20 Asta 1.2,Comprehensive,Petrol,5,"72,000",KA03,First Owner,1197,Manual,2015,18.6,81.83,114.7,16,Jun,2015,75,6.4,Bangalore
Ford,Ecosport 1.5 Petrol Titanium Plus AT BSIV,Comprehensive,Petrol,5,"20,502",KA05,First Owner,1497,Automatic,2018,14.8,121.36,150,16,Nov,2018,50,8.99,Bangalore
Hyundai,Grand i10 Sportz,Comprehensive,Petrol,5,"28,591",KA25,First Owner,1197,Manual,2016,18.9,82,114,,Sept,2017,70,5.4,Bangalore
Skoda,Rapid 1.0 TSI Ambition AT,Comprehensive,Petrol,5,"25,747",KA01,First Owner,999,Automatic,2020,16.24,108.62,175,R15,Sept,2020,30,11.65,Bangalore
Maruti,Ertiga VXI ABS,Comprehensive,Petrol,7,"43,824",KA03,First Owner,1373,Manual,2014,16.02,93.7,130,,Dec,2015,75,7.65,Bangalore
Nissan,Micra XE,Comprehensive,Petrol,5,"1,58,658",KA01,First Owner,1198,Manual,2010,18.06,75,104,14,Jul,2010,75,1.6,Bangalore
Maruti,Swift Dzire LXI,Comprehensive,Petrol,5,"36,254",KA01,First Owner,1197,Manual,2017,19,85.8,114,14,Oct,2017,60,6.3,Bangalore
Maruti,Vitara Brezza ZDi AMT,Comprehensive,Diesel,5,"72,000",KA01,First Owner,1248,Automatic,2019,24.3,88.5,200,16,May,2019,40,11.0,Bangalore
Maruti,Swift Dzire VXI 1.2,Third Party,Petrol,5,"77,288",KA02,First Owner,1197,Manual,2019,21.21,81.80,113,,Jun,2019,40,7.02,Bangalore
Maruti,Swift Dzire AMT VXI,Comprehensive,Petrol,5,"20,840",KA01,Second Owner,1197,Automatic,2018,21.21,81.80,113,,Jun,2018,50,6.84,Bangalore
Hyundai,i20 Magna 1.2,Third Party insurance,Petrol,5,"41,616",KA20,Second Owner,1197,Manual,2015,18.6,81.83,114.7,,Jun,2015,75,5.68,Bangalore
Honda,City i-VTEC V,Third Party,Petrol,5,"26,314",KA04,Second Owner,1497,Manual,2018,17.4,117.6,145,15,Jun,2018,50,9.01,Bangalore
Renault,Captur Platine Dual Tone Petrol,Third Party,Petrol,5,"26,415",KA03,First Owner,1498,Manual,2019,13.87,104.55,142,17,Jun,2019,40,9.79,Bangalore
Maruti,Swift VXI Optional,Third Party,Petrol,5,"69,068",KA53,Second Owner,1197,Manual,2015,20.4,81.80,113,,Jun,2015,75,5.35,Bangalore
Tata,Nexon 1.2 Revotron XZA Plus,Third Party,Petrol,5,"28,112",KA01,Second Owner,1198,Automatic,2019,17,108.5,170,16,Jun,2019,40,9.49,Bangalore
Maruti,Ertiga 1.5 ZDI Plus,Third Party,Diesel,7,"25,193",KA04,Second Owner,1498,Manual,2019,24.2,93.87,225,,Jun,2019,40,11.17,Bangalore
Maruti,Swift ZXI,Third Party insurance,Petrol,5,"4,360",KA51,First Owner,1197,Manual,2022,22.38,88.50,113,15,Sept,2022,15,8.18,Bangalore
Tata,Nexon 1.5 Revotorq XZA Plus,Zero Dep,Diesel,5,"49,808",KA04,First Owner,1497,Automatic,2019,21.5,108.5,260,16,Jun,2019,40,9.71,Bangalore
Maruti,Swift LXI,Comprehensive,Petrol,5,"58,019",KA04,First Owner,1197,Manual,2012,18.6,85.8,114,14,Jun,2012,75,4.12,Bangalore
Honda,City i-VTEC V,Comprehensive,Petrol,5,"49,364",KA02,First Owner,1497,Manual,2018,17.4,117.6,145,15,Jun,2018,50,8.96,Bangalore
Audi,Q5 2.0 TDI,Third Party insurance,Diesel,5,"1,00,000",N/A,Second Owner,1968,Automatic,2013,14.16,174.3,380,17,,,75,12.0,Bangalore
Mahindra,XUV500 W11 AT BSIV,Comprehensive,Diesel,7,"37,369",KA05,First Owner,2179,Automatic,2018,15.1,152.87,360,17,May,2018,50,18.99,Bangalore
Hyundai,Verna 1.6 VTVT S Option,Comprehensive,Petrol,5,"45,000",KA51,Second Owner,1591,Manual,2016,17.01,121.4,154.9,16,Feb,2016,70,7.25,Bangalore
Honda,Civic 1.8 MT Sport,Third Party insurance,Petrol,5,"40,000",,Second Owner,1799,Manual,2007,13.5,130,172,15,,,75,3.1,Bangalore
Maruti,Swift DDiS VDI,Comprehensive,Diesel,5,"1,00,000",KA51,Second Owner,1248,Manual,2014,28.4,74,190,,Jun,2014,75,4.95,Bangalore
Maruti,Wagon R VXI BS IV,Third Party insurance,Petrol,5,"80,000",,Fourth Owner,998,Manual,2011,18.9,67.1,90,14,,,75,2.8,Bangalore
Chevrolet,Spark 1.0 PS,Third Party,Petrol,5,"84,862",KA09,Second Owner,995,Manual,2008,16,63,90.3,13,Aug,2008,75,1.0,Bangalore
Renault,KWID Climber 1.0 AMT Opt,Third Party,Petrol,5,"45,503",KA50,First Owner,999,Automatic,2020,22,67,91,,Jun,2020,30,5.51,Bangalore
Tata,Nexon 1.2 Revotron XZA Plus DualTone,Third Party,Petrol,5,"34,723",KA03,First Owner,1198,Automatic,2018,17,108.5,170,16,Jun,2018,50,10.32,Bangalore
Hyundai,i20 Sportz 1.2,Third Party,Petrol,5,"45,244",KA04,Second Owner,1197,Manual,2016,18.6,81.83,114.7,,Jun,2016,70,6.28,Bangalore
Maruti,Swift Dzire AMT VXI,Third Party,Petrol,5,"23,676",KA01,Second Owner,1197,Automatic,2019,21.21,81.80,113,,Jun,2019,40,7.06,Bangalore
Maruti,Wagon R VXI BS IV,Third Party,Petrol,5,"62,085",KA51,First Owner,998,Manual,2018,20.51,67.04,90,,Jun,2018,50,4.46,Bangalore
Tata,Tiago 1.2 Revotron XZ,Comprehensive,Petrol,5,"65,169",KA51,First Owner,1199,Manual,2017,23.84,84,114,14,Jun,2017,60,4.7,Bangalore
Hyundai,Verna 1.6 VTVT SX Option,Zero Dep,Petrol,5,"38,225",KA51,First Owner,1591,Manual,2017,17.01,121.3,154.9,16,Jun,2017,60,9.63,Bangalore
Renault,KWID 1.0 RXT AMT Opt BSIV,Not Available,Petrol,5,"37,894",KA50,Second Owner,999,Automatic,2020,24.04,67,91,,May,2020,30,4.5,Bangalore
Maruti,Swift Dzire VXI,Third Party insurance,Petrol,5,"1,10,000",,First Owner,1197,Manual,2014,19.1,85.8,114,14,,,75,5.5,Bangalore
Honda,Jazz X,Comprehensive,Petrol,5,"64,000",KA04,Second Owner,1198,Manual,2012,16.7,88.8,110,15,Dec,2012,75,4.75,Bangalore
Audi,Q5 2.0 TDI Premium Plus,Comprehensive,Diesel,5,"42,000",KA51,Second Owner,1968,Automatic,2015,14.16,174.3,380,17,May,2015,75,22.0,Bangalore
Ford,Figo 1.2P Titanium MT,Third Party,Petrol,5,"53,618",KA05,First Owner,1196,Manual,2017,18.16,86.8,112,14,May,2018,60,5.0,Bangalore
Maruti,Swift Dzire VXi,Not Available,Petrol,5,"92,383",KA03,Second Owner,1298,Manual,2009,17.5,85.8,114,14,May,2009,75,4.0,Bangalore
Maruti,Baleno 1.2 Zeta,Third Party insurance,Petrol,5,"25,000",,First Owner,1197,Manual,2018,21.4,83.1,115,16,,,50,6.9,Bangalore
Renault,Duster 85PS Diesel RxL,Third Party insurance,Diesel,5,"2,00,000",,First Owner,1461,Manual,2013,20.45,83.8,200,16,,,75,4.5,Bangalore
Honda,Brio S Option MT,Comprehensive,Petrol,5,"85,367",KA03,First Owner,1198,Manual,2012,18.4,86.8,109,14,Nov,2012,75,3.28,Bangalore
Skoda,Octavia 1.8 TSI AT Style Plus,Third Party,Petrol,5,"92,552",KA03,First Owner,1798,Automatic,2016,15.1,177,250,16,Jun,2016,70,12.17,Bangalore
Maruti,Swift Dzire AMT ZXI,Third Party,Petrol,5,"33,764",KA03,First Owner,1197,Automatic,2018,21.21,81.80,113,15,Jun,2018,50,7.86,Bangalore
Honda,Jazz 1.2 V i VTEC,Third Party,Petrol,5,"45,774",KA01,First Owner,1199,Manual,2017,18.7,88.7,110,15,Jun,2017,60,6.67,Bangalore
Renault,KWID 1.0 AMT RXT,Third Party,Petrol,5,"73,694",KA53,Second Owner,999,Automatic,2018,24.04,67,91,,Jun,2018,50,4.18,Bangalore
Hyundai,i20 1.2 Asta Option,Third Party,Petrol,5,"18,182",KA04,First Owner,1197,Manual,2018,18.6,81.83,114.7,16,Jun,2018,50,8.15,Bangalore
Hyundai,Grand i10 1.2 Kappa Sportz Option,Comprehensive,Petrol,5,"32,545",KA51,Second Owner,1197,Manual,2017,18.9,81.86,113.75,,Jun,2017,60,5.14,Bangalore
Maruti,Celerio VXI AT,2,Petrol,5,"65,017",KA04,First Owner,998,Automatic,2015,23.1,67.04,90,,Jan,2016,75,4.75,Bangalore
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Third Party,Petrol,5,"27,670",KA05,Second Owner,1197,Manual,2018,18.9,81.86,113.75,,Jun,2018,50,5.65,Bangalore
Hyundai,Santro Sportz AMT BSIV,Comprehensive,Petrol,5,"15,161",KA05,Second Owner,1086,Automatic,2018,20.3,68,99,,Jun,2018,50,5.34,Bangalore
Tata,Harrier XZ BSIV,Third Party,Diesel,5,"36,792",KA03,Second Owner,1956,Manual,2019,17,138.1,350,17,Jun,2019,40,15.74,Bangalore
Maruti,Celerio VXI AT Optional,Comprehensive,Petrol,5,"77,071",KA03,First Owner,998,Automatic,2017,23.1,67.04,90,,Jun,2017,60,4.94,Bangalore
Hyundai,Accent GLE,Comprehensive,Petrol,5,"89,000",,Second Owner,1495,Manual,2008,13.2,,12,13,,,75,1.7,Bangalore
Mitsubishi,Pajero Select Plus 4X4 MT,Comprehensive,Diesel,7,"69,685",KA05,First Owner,2477,Manual,2013,13.5,175.56,400,17,Dec,2013,75,14.2,Bangalore
Maruti,Ciaz Alpha BSIV,Third Party,Petrol,5,"16,038",KA53,First Owner,1462,Manual,2019,21.56,103.25,138,16,Jan,2020,40,10.0,Bangalore
Chevrolet,Beat LT,Comprehensive,Petrol,5,"31,547",KA01,First Owner,1199,Manual,2010,18.6,79.4,108,14,Jan,2011,75,2.5,Bangalore
Volkswagen,Polo 1.5 TDI Highline,Third Party insurance,Diesel,5,"70,000",,Second Owner,1498,Manual,2017,20.14,88,230,15,,,60,7.0,Bangalore
Hyundai,Santro Xing XL,Available,Petrol,5,"60,000",,Second Owner,1086,Manual,2005,,,,13,,,75,1.4,Bangalore
Honda,Jazz V,Not Available,Petrol,5,"13,137",KA01,First Owner,1199,Manual,2019,18.2,88.7,110,15,Apr,2019,40,6.25,Bangalore
Honda,City i VTEC VX,Not Available,Petrol,5,"17,687",TS10,First Owner,1497,Manual,2017,17.8,117.3,145,15,Mar,2017,60,9.0,Bangalore
Honda,City i VTEC V,Third Party,Petrol,5,"33,594",KA19,First Owner,1497,Manual,2015,17.4,117.3,145,15,Jun,2015,75,7.14,Bangalore
Renault,KWID 1.0 RXT Optional AT 2016-2019,Third Party,Petrol,5,"46,374",KA28,First Owner,999,Automatic,2016,23.01,67,91,,Jun,2016,70,4.21,Bangalore
Maruti,Swift VXI,Third Party,Petrol,5,"88,156",KA01,First Owner,1197,Manual,2011,18.6,85.8,114,14,Jun,2011,75,3.86,Bangalore
Hyundai,i20 Magna Optional 1.2,Comprehensive,Petrol,5,"61,043",KA22,First Owner,1197,Manual,2013,18.5,82.9,113.8,14,Jun,2013,75,4.53,Bangalore
Tata,Tiago 1.2 Revotron XZ,Third Party,Petrol,5,"31,489",KA01,First Owner,1199,Manual,2017,23.84,84,114,14,Jun,2017,60,5.35,Bangalore
Maruti,Ignis Alpha AMT,Comprehensive,Petrol,5,"4,783",KA03,First Owner,1197,Automatic,2021,20.89,81.80,113,15,Jun,2021,20,8.58,Bangalore
Honda,WR-V i-VTEC VX,Third Party insurance,Petrol,5,"30,463",KA09,Second Owner,1199,Manual,2019,17.5,88.7,110,16,Jun,2019,40,7.9,Bangalore
Ford,Ecosport 1.5 Ti VCT AT Titanium BSIV,Comprehensive,Petrol,5,"21,540",KA05,First Owner,1499,Automatic,2016,15.63,110.4,140,16,Jun,2016,70,7.81,Bangalore
Maruti,Swift VXI,Third Party,Petrol,5,"29,216",KA04,First Owner,1197,Manual,2018,21.21,81.80,113,,Jun,2018,50,6.95,Bangalore
Maruti,Ciaz ZXi Plus,Comprehensive,Petrol,5,"46,835",KA53,First Owner,1373,Manual,2016,20.73,91.1,130,16,Jun,2016,70,7.23,Bangalore
Hyundai,i20 Asta 1.2,Third Party,Petrol,5,"26,303",KA01,Second Owner,1197,Manual,2016,18.6,81.83,114.7,16,Jun,2016,70,6.7,Bangalore
Hyundai,i20 Active 1.2 S,Comprehensive,Petrol,5,"20,659",KA03,Second Owner,1197,Manual,2018,17.19,81.86,114.73,16,Jun,2018,50,7.12,Bangalore
Maruti,Alto LXi,Third Party insurance,Petrol,5,"1,00,000",,Third Owner,796,Manual,2008,19.7,46.3,62,12,,,75,1.5,Bangalore
Mahindra,XUV500 W8 AWD,Comprehensive,Diesel,7,"87,000",KA03,First Owner,2179,Manual,2015,15.1,140,330,17,Nov,2015,75,10.5,Bangalore
Maruti,Esteem VX - BSII,Third Party insurance,Petrol,5,"30,000",,First Owner,1298,Manual,2006,15.9,,,13,,,75,1.0,Bangalore
Maruti,Vitara Brezza VDi Option,Comprehensive,Diesel,5,"64,500",,First Owner,1248,Manual,2017,24.3,88.5,200,,,,60,7.5,Bangalore
Maruti,Ritz LXI,Third Party,Petrol,5,"49,913",GJ05,First Owner,1197,Manual,2011,21.1,85.80,114,14,Jan,2012,75,2.0,Bangalore
Honda,City i VTEC VX,Not Available,Petrol,5,"50,128",KA03,Second Owner,1497,Manual,2016,17.8,117.3,145,15,May,2016,70,7.0,Bangalore
Skoda,Slavia 1.5 TSI Style AT,Comprehensive,Petrol,5,"10,000",KA04,First Owner,1498,Automatic,2022,18.41,147.52,250,16,Jun,2022,15,19.45,Bangalore
Mercedes-Benz,E-Class E250 CDI Blue Efficiency,Comprehensive,Diesel,5,"73,000",KA01,Second Owner,2143,Automatic,2010,14.21,203,500,17,May,2010,75,13.25,Bangalore
Hyundai,i20 Magna 1.2,Third Party,Petrol,5,"69,407",KA19,Second Owner,1197,Manual,2016,18.6,81.83,114.7,,Jun,2016,70,5.67,Bangalore
Ford,Ecosport Signature Edition Petrol BSIV,Comprehensive,Petrol,5,"24,412",KA51,Second Owner,1497,Manual,2018,17,121.36,150,17,Jun,2018,50,10.32,Bangalore
Maruti,Swift VXI,Comprehensive,Petrol,5,"89,662",KA01,First Owner,1197,Manual,2015,21.21,81.80,113,,Jun,2015,75,5.47,Bangalore
Maruti,Baleno Alpha CVT,Third Party,Petrol,5,"18,953",KA01,First Owner,1197,Automatic,2021,19.56,81.80,113,R16,Jun,2021,20,9.6,Bangalore
Maruti,Vitara Brezza ZDi Plus Dual Tone,Comprehensive,Diesel,5,"25,648",KA03,Second Owner,1248,Manual,2017,24.3,88.5,200,16,Jun,2017,60,9.89,Bangalore
Toyota,Corolla Altis VL AT,Third Party,Petrol,5,"69,252",KA03,Second Owner,1798,Automatic,2016,14.28,138.03,173,16,Jun,2016,70,9.37,Bangalore
