Brand,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement (in cc),Transmission,Mileage (in kmpl),Max Power (in bhp),Wheel Size,Registration Month,Registration Year,Price (in lacs),City
Maruti,Comprehensive,Diesel,5,70000.0,Second Owner,1248,Manual,25.2,74.0,16,Jun,2018,3.5,Agra
Maruti,Third Party,Diesel,5,69395.0,Second Owner,1248,Manual,25.2,74.0,16,Jun,2015,6.03,Bangalore
Mahindra,Third Party,Diesel,7,76000.0,First Owner,2179,Manual,16.0,140.0,17,Jun,2016,10.5,Hyderabad
Mahindra,Third Party,Diesel,7,82000.0,Second Owner,2179,Manual,15.1,140.0,17,Aug,2012,5.11,Mumbai
Hyundai,Third Party,Diesel,5,90000.0,Second Owner,1396,Manual,21.9,88.76,14,Jun,2018,3.0,Agra
Honda,Not Available,Diesel,7,201670.0,Third or More Owners,1498,Manual,24.2,98.6,16,Jun,2015,4.5,Jaipur
Maruti,Third Party,Petrol,7,87044.0,First Owner,1462,Manual,19.01,103.26,16,Sept,2020,9.8,Hyderabad
Tata,Others,Petrol,5,23979.0,First Owner,1199,Manual,19.01,84.82,16,Dec,2020,4.0,Pune
Honda,Comprehensive,Petrol,5,10408.0,First Owner,1498,Manual,18.6,119.35,16,Feb,2022,13.5,Hyderabad
Others,Third Party,Diesel,5,59473.0,First Owner,1493,Manual,20.8,113.43,17,Jun,2021,13.27,Delhi
Volkswagen,Comprehensive,Diesel,5,86000.0,Third or More Owners,1498,Manual,20.14,88.0,16,Jan,2018,7.25,Bangalore
Others,Comprehensive,Diesel,5,69000.0,First Owner,2179,Automatic,12.7,187.7,18,Aug,2015,29.9,Delhi
Mercedes-Benz,Third Party,Diesel,5,20500.0,Second Owner,2143,Automatic,17.9,201.15,19,May,2019,54.0,Mumbai
Hyundai,Third Party,Petrol,5,49000.0,First Owner,1197,Manual,20.36,78.9,13,Jun,2017,3.25,Kolkata
Hyundai,Third Party,Diesel,5,129856.0,Second Owner,1582,Manual,22.7,126.24,16,Oct,2012,5.75,Hyderabad
Volkswagen,Third Party,Diesel,5,70000.0,Second Owner,1498,Manual,20.14,88.0,15,Jun,2018,7.0,Bangalore
Mahindra,Comprehensive,Diesel,8,9043.0,First Owner,1497,Manual,17.3,120.96,16,Jun,2021,11.11,Kolkata
Maruti,Not Available,Petrol,5,78058.0,First Owner,998,Manual,20.51,67.04,16,Jul,2015,2.83,Ahmedabad
Renault,Third Party,Petrol,5,22129.0,First Owner,999,Manual,23.01,67.0,16,Jun,2016,3.13,Mumbai
Renault,Third Party,Petrol,5,59775.0,First Owner,999,Automatic,24.04,67.0,16,Sept,2018,2.81,Bangalore
Honda,Third Party,Petrol,5,12426.0,First Owner,1497,Automatic,18.0,117.6,15,Dec,2017,8.37,Mumbai
Ford,Third Party,Diesel,5,78000.0,First Owner,1498,Manual,22.77,98.59,16,Jun,2015,5.9,Ahmedabad
Honda,Third Party,Petrol,5,65038.0,First Owner,1497,Automatic,18.0,117.6,16,Jun,2017,8.32,Delhi
Toyota,Comprehensive,Diesel,7,120247.0,First Owner,2982,Automatic,12.55,168.5,17,Apr,2013,15.0,Mumbai
Maruti,Comprehensive,Diesel,5,20203.0,First Owner,1248,Automatic,24.3,88.5,16,Feb,2019,10.15,Mumbai
Hyundai,Third Party,Petrol,5,10000.0,Third or More Owners,1197,Automatic,20.1,81.86,15,Jun,2018,7.15,Ahmedabad
Others,Third Party,Petrol,5,57000.0,First Owner,799,Manual,22.7,53.64,16,Jan,2019,2.9,Ahmedabad
Hyundai,Third Party,Diesel,5,99860.0,First Owner,1582,Automatic,17.01,126.2,17,Jun,2018,11.1,Ahmedabad
Maruti,Comprehensive,Petrol,5,52474.0,Second Owner,998,Manual,23.95,67.05,16,Jun,2014,2.82,Hyderabad
Honda,Comprehensive,Petrol,5,44000.0,First Owner,1199,Manual,18.2,88.7,15,Aug,2015,5.25,Delhi
Tata,Comprehensive,Petrol,5,30731.0,First Owner,1199,Manual,17.57,118.36,16,Jun,2020,10.24,Pune
Maruti,Not Available,Diesel,7,75224.0,First Owner,1248,Manual,20.77,88.76,16,May,2014,4.7,Delhi
Maruti,Third Party,Petrol,5,120000.0,First Owner,1590,Manual,15.4,94.0,13,Jun,2018,1.0,Bangalore
Toyota,Third Party,Petrol,5,55293.0,First Owner,1197,Manual,17.71,78.9,16,Jun,2015,3.55,Delhi
Hyundai,Third Party,Petrol,5,16687.0,First Owner,1197,Manual,18.9,82.0,16,Jun,2015,5.01,Bangalore
Volkswagen,Not Available,Petrol,5,137262.0,First Owner,1598,Manual,15.04,103.6,15,Mar,2011,2.47,Jaipur
Tata,Third Party,Petrol,5,47000.0,First Owner,1199,Manual,23.84,84.0,16,Feb,2019,4.75,Delhi
BMW,Third Party,Diesel,5,90000.0,Second Owner,1995,Automatic,13.2,101.59817658967516,16,Jun,2018,5.75,Pune
Others,Comprehensive,Diesel,5,64676.0,First Owner,1968,Automatic,18.25,187.74,17,May,2017,21.0,Hyderabad
Honda,Third Party,Petrol,5,94000.0,Second Owner,1497,Manual,16.8,116.3,15,May,2013,3.45,Mumbai
Others,Comprehensive,Petrol,5,60021.0,First Owner,1199,Manual,18.2,82.5,16,Oct,2015,1.47,Delhi
Maruti,Others,Petrol,5,16405.0,Second Owner,1197,Automatic,22.61,88.5,15,Apr,2021,7.0,Kolkata
Hyundai,Third Party,Petrol,5,27000.0,First Owner,1197,Manual,20.14,81.86,16,Jan,2019,6.25,Ahmedabad
Mahindra,Third Party,Diesel,7,60000.0,First Owner,2179,Automatic,16.0,140.0,17,Mar,2016,8.0,Kolkata
Maruti,Third Party,Petrol,5,72850.0,First Owner,1298,Manual,17.5,85.8,14,Jun,2018,2.99,Kolkata
Tata,Comprehensive,Petrol,5,47105.0,First Owner,1199,Automatic,23.84,83.83,14,Jun,2017,5.85,Bangalore
Maruti,Third Party,Petrol,5,40505.0,Second Owner,998,Automatic,20.51,67.0,16,Jun,2016,3.99,Mumbai
Honda,Comprehensive,Petrol,5,38532.0,First Owner,1497,Manual,17.8,117.3,15,Jun,2016,8.01,Bangalore
Hyundai,Third Party,Petrol,5,51492.0,First Owner,814,Manual,21.1,55.2,16,Apr,2014,2.13,Ahmedabad
Others,Comprehensive,Diesel,5,40000.0,Second Owner,1999,Automatic,22.3,177.0,18,Jul,2018,67.5,Delhi
Maruti,Third Party,Petrol,5,9296.0,First Owner,1462,Manual,20.65,103.25,16,Jun,2021,10.46,Mumbai
Others,Third Party,Petrol,5,2677.0,First Owner,999,Automatic,17.4,98.63,16,Jun,2022,10.9,Bangalore
Maruti,Comprehensive,Petrol,5,50505.0,Second Owner,998,Manual,21.7,67.05,16,Jun,2021,4.72,Hyderabad
Honda,Third Party,Petrol,5,72137.0,First Owner,1497,Manual,16.8,116.3,15,Jun,2012,5.07,Bangalore
Mahindra,Third Party,Diesel,7,60000.0,Third or More Owners,2179,Manual,15.1,140.0,17,Jun,2018,4.0,Kolkata
Maruti,Third Party,Petrol,5,15000.0,First Owner,1197,Manual,22.41,88.5,16,Aug,2021,7.1,Delhi
Maruti,Comprehensive,CNG,5,75000.0,Second Owner,1586,Manual,21.4,103.3,15,Nov,2013,3.25,Delhi
Mercedes-Benz,Not Available,Diesel,5,70891.0,Second Owner,2143,Automatic,17.9,170.0,18,Jan,2020,25.0,Jaipur
Maruti,Not Available,Diesel,5,123195.0,Second Owner,1248,Manual,28.4,74.02,16,Jun,2017,5.5,Jaipur
Maruti,Third Party,Petrol,5,16187.0,First Owner,796,Manual,22.74,47.3,16,Jun,2016,3.09,Mumbai
Hyundai,Comprehensive,Petrol,5,57000.0,First Owner,1396,Automatic,15.0,98.6,14,Jun,2013,5.5,Hyderabad
Hyundai,Third Party,Petrol,5,12344.0,First Owner,814,Manual,21.1,55.2,16,Sept,2017,2.6,Mumbai
Volkswagen,Comprehensive,Petrol,5,89000.0,First Owner,1198,Manual,16.47,73.9,14,Mar,2011,2.55,Delhi
Maruti,Third Party,Petrol,5,92779.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2018,6.34,Hyderabad
Maruti,Comprehensive,CNG,5,52214.0,First Owner,998,Manual,26.6,58.16,16,Jun,2017,4.56,Pune
Honda,Third Party,Petrol,5,51050.0,First Owner,1198,Manual,17.8,86.7,16,Jun,2018,5.44,Delhi
Hyundai,Comprehensive,Diesel,5,104288.0,First Owner,1396,Manual,22.54,88.73,16,Nov,2016,5.0,Jaipur
Others,Not Available,Petrol,5,55745.0,First Owner,1199,Manual,18.2,84.8,14,Aug,2013,1.2,Kolkata
Maruti,Third Party,Diesel,5,85679.0,Second Owner,1248,Manual,26.21,88.5,16,Jul,2015,4.2,Kolkata
Hyundai,Third Party,Petrol,5,58306.0,First Owner,1197,Automatic,16.9,82.0,15,Jul,2014,4.85,Mumbai
Others,Third Party,Diesel,5,26000.0,Second Owner,1968,Automatic,15.73,174.33,16,May,2014,13.45,Delhi
Volkswagen,Not Available,Petrol,5,74342.0,First Owner,1598,Manual,16.09,103.2,15,Mar,2017,6.0,Mumbai
Skoda,Others,Petrol,5,14232.0,First Owner,999,Automatic,17.2,113.98,17,Jun,2021,14.42,Ahmedabad
Renault,Not Available,Petrol,7,17013.0,First Owner,999,Manual,20.0,71.01,16,Jun,2020,5.8,Jaipur
Honda,Third Party,Petrol,5,26920.0,First Owner,1199,Manual,17.5,88.7,16,Nov,2020,8.95,Jaipur
Maruti,Third Party,CNG,5,52397.0,First Owner,998,Manual,31.79,58.33,16,Jun,2018,4.83,Mumbai
Maruti,Third Party,Diesel,7,53200.0,First Owner,1498,Manual,24.2,93.87,16,May,2018,11.65,Hyderabad
Hyundai,Third Party,Petrol,5,47920.0,First Owner,1591,Automatic,17.0,121.3,16,Jun,2019,10.67,Jaipur
Toyota,Third Party,Petrol,5,41903.0,First Owner,1462,Manual,17.03,103.26,16,Jun,2021,9.86,Hyderabad
Maruti,Third Party,CNG,5,71423.0,First Owner,998,Manual,32.52,58.33,16,Sept,2020,4.98,Mumbai
Hyundai,Others,Petrol,5,12228.0,First Owner,998,Automatic,20.28,118.36,16,Mar,2021,12.0,Bangalore
Hyundai,Not Available,Diesel,5,101710.0,First Owner,1120,Manual,24.4,71.0,15,Oct,2014,3.5,Hyderabad
Hyundai,Third Party,Petrol,5,51478.0,First Owner,1197,Automatic,18.9,82.0,16,Jun,2017,4.75,Delhi
Hyundai,Others,Petrol,5,82200.0,First Owner,998,Automatic,18.15,118.35,16,Jun,2019,9.93,Ahmedabad
Maruti,Not Available,Petrol,7,66437.0,First Owner,1373,Manual,16.02,93.7,16,Jun,2015,5.0,Ahmedabad
Toyota,Others,Petrol,7,112662.0,First Owner,2694,Automatic,10.75,163.7,16,Aug,2019,17.35,Jaipur
Hyundai,Third Party,Petrol,5,73427.0,First Owner,1591,Manual,17.01,121.3,16,Jun,2016,4.59,Kolkata
Renault,Comprehensive,Diesel,5,70000.0,First Owner,1461,Manual,19.01,108.45,16,Mar,2014,7.45,Bangalore
BMW,Third Party,Diesel,5,100000.0,Third or More Owners,2993,Automatic,14.49,258.0,18,Jun,2018,17.5,Agra
Hyundai,Comprehensive,Petrol,5,90000.0,First Owner,1999,Automatic,14.62,149.92,16,Jun,2017,9.9,Jaipur
Maruti,Third Party,Diesel,5,81270.0,First Owner,1248,Manual,24.3,88.5,16,Jun,2018,8.46,Bangalore
Hyundai,Comprehensive,Petrol,5,53674.0,First Owner,814,Manual,21.1,55.2,16,Mar,2013,1.85,Jaipur
Toyota,Third Party,Diesel,8,229000.0,First Owner,2494,Manual,12.99,100.6,15,Feb,2013,8.5,Mumbai
Hyundai,Third Party,Petrol,5,54743.0,Second Owner,1086,Manual,19.81,68.05,16,Jun,2015,3.83,Hyderabad
Hyundai,Comprehensive,Petrol,5,19000.0,First Owner,998,Automatic,18.15,118.35,16,Feb,2022,13.75,Bangalore
Tata,Third Party,Petrol,5,32970.0,First Owner,1199,Manual,23.84,84.0,14,Jun,2018,5.33,Bangalore
Maruti,Third Party,Petrol,5,22000.0,First Owner,998,Automatic,23.1,67.04,16,Jul,2015,3.75,Mumbai
Hyundai,Third Party,Petrol,5,32829.0,First Owner,1086,Automatic,20.3,68.05,16,Jun,2021,5.56,Bangalore
Maruti,Third Party,Diesel,5,86000.0,Second Owner,1248,Manual,22.9,74.0,14,Jul,2013,4.3,Hyderabad
Maruti,Third Party,Petrol,5,54113.0,Second Owner,998,Manual,20.51,67.04,16,Jun,2017,4.47,Hyderabad
Toyota,Comprehensive,Diesel,7,31994.0,First Owner,2393,Manual,13.68,147.8,16,Jun,2017,21.45,Bangalore
BMW,Comprehensive,Diesel,5,48500.0,First Owner,1995,Automatic,20.68,188.0,17,Jul,2017,26.75,Mumbai
Hyundai,Third Party,Petrol,5,60000.0,Second Owner,1197,Manual,17.0,101.59817658967516,14,Jun,2018,2.5,Kolkata
Honda,Comprehensive,Petrol,5,20214.0,First Owner,1199,Manual,18.6,88.76,15,Sept,2021,8.0,Pune
Volkswagen,Comprehensive,Diesel,5,60000.0,First Owner,1498,Automatic,21.5,108.5,16,Jan,2019,12.75,Bangalore
Others,Third Party,Petrol,8,90000.0,Third or More Owners,1399,Manual,13.7,98.82,14,Jun,2018,1.7,Agra
Maruti,Not Available,Petrol,5,78296.0,First Owner,1197,Manual,19.1,85.8,14,Aug,2013,3.5,Jaipur
Ford,Third Party,Petrol,5,120000.0,First Owner,1388,Manual,16.6,101.59817658967516,14,Jun,2018,1.25,Hyderabad
Hyundai,Third Party,Petrol,5,34105.0,First Owner,1197,Manual,18.6,81.86,16,Dec,2019,7.5,Hyderabad
Tata,Comprehensive,Electric,5,18000.0,First Owner,0,Automatic,19.43998454264412,127.0,16,Jun,2018,13.5,Hyderabad
Maruti,Comprehensive,Diesel,5,63000.0,First Owner,1248,Manual,19.3,73.9,14,Jul,2013,3.25,Delhi
Mahindra,Third Party,Petrol,5,10718.0,First Owner,1197,Automatic,17.0,108.6,16,Oct,2021,10.25,Mumbai
Honda,Third Party,Petrol,5,25572.0,First Owner,1198,Manual,18.0,86.7,16,Jun,2014,3.97,Mumbai
Maruti,Third Party,CNG,5,79625.0,First Owner,998,Manual,26.6,58.16,16,Jun,2015,3.91,Mumbai
Hyundai,Comprehensive,Petrol,5,48651.0,First Owner,1197,Manual,20.14,81.86,16,Jun,2018,5.54,Ahmedabad
Maruti,Comprehensive,Petrol,5,67445.0,First Owner,1197,Manual,21.4,83.1,16,Jun,2017,5.5,Ahmedabad
Tata,Third Party,Petrol,4,49652.0,First Owner,624,Manual,23.9,37.48,16,Aug,2015,0.8,Kolkata
Renault,Not Available,Diesel,5,143237.0,First Owner,1461,Manual,19.01,108.45,16,Nov,2013,3.5,Jaipur
Honda,Third Party,Diesel,7,78424.0,First Owner,1498,Manual,24.2,98.6,16,Aug,2016,5.0,Ahmedabad
Maruti,Third Party,Diesel,5,95231.0,First Owner,1248,Manual,28.4,74.02,16,Jun,2015,5.7,Hyderabad
Toyota,Comprehensive,Diesel,7,90000.0,First Owner,4461,Automatic,11.0,261.49,18,Jul,2020,91.0,Mumbai
Maruti,Third Party,Petrol,5,42427.0,First Owner,1462,Automatic,20.28,103.25,16,Jun,2019,10.58,Bangalore
Others,Comprehensive,Diesel,5,60000.0,First Owner,1968,Automatic,18.53,187.74,18,Jan,2016,17.75,Delhi
Others,Third Party,Petrol,6,20000.0,First Owner,1451,Manual,14.025,141.0,18,Jun,2018,17.5,Hyderabad
Tata,Third Party,Petrol,5,34487.0,First Owner,1199,Automatic,16.35,118.36,16,Jun,2021,12.33,Hyderabad
Maruti,Third Party,Petrol,5,33904.0,First Owner,998,Manual,23.1,67.04,16,Jun,2017,4.23,Pune
Ford,Comprehensive,Diesel,5,70664.0,First Owner,1498,Manual,23.0,98.96,16,Jun,2017,7.91,Bangalore
Hyundai,Not Available,Petrol,5,41266.0,First Owner,1591,Manual,17.0,121.3,16,Sept,2018,8.0,Jaipur
Toyota,Third Party,Diesel,7,80000.0,First Owner,2393,Manual,13.68,147.8,16,Nov,2017,17.5,Kolkata
Tata,Third Party,Petrol,5,41893.0,First Owner,1199,Manual,17.33,118.35,16,Jun,2020,8.04,Hyderabad
Tata,Comprehensive,Diesel,7,38000.0,First Owner,2179,Manual,17.6,153.86,17,Jul,2018,12.0,Delhi
Maruti,Not Available,Petrol,5,66040.0,First Owner,796,Manual,22.74,47.3,16,Dec,2012,1.39,Mumbai
Honda,Third Party,Petrol,5,120000.0,Second Owner,1497,Manual,17.0,101.59817658967516,15,Jun,2018,1.5,Ahmedabad
Hyundai,Not Available,Diesel,5,54289.0,Second Owner,1120,Manual,24.0,70.0,16,Apr,2014,3.25,Mumbai
Tata,Comprehensive,Diesel,5,24000.0,First Owner,1956,Automatic,14.6,167.67,17,Nov,2021,21.75,Mumbai
Maruti,Third Party,Petrol,5,77707.0,Third or More Owners,1197,Manual,18.6,85.8,14,Mar,2011,1.8,Delhi
Hyundai,Not Available,Diesel,5,82887.0,Second Owner,1186,Manual,25.4,73.97,14,Aug,2018,5.07,Ahmedabad
Others,Third Party,Petrol,5,20709.0,Second Owner,998,Manual,18.2,118.36,16,Jun,2020,10.84,Kolkata
Others,Comprehensive,Diesel,5,53738.0,First Owner,1461,Manual,20.45,108.5,17,Aug,2019,8.9,Hyderabad
Others,Comprehensive,Petrol,5,21000.0,First Owner,1997,Automatic,14.38,246.74,19,Jan,2019,54.0,Bangalore
Others,Comprehensive,Diesel,5,42000.0,First Owner,1968,Automatic,14.16,174.3,17,May,2017,22.5,Kolkata
Mercedes-Benz,Comprehensive,Diesel,7,70000.0,First Owner,2987,Automatic,11.0,258.0,20,Jul,2017,57.75,Delhi
Hyundai,Third Party,Petrol,5,42446.0,Second Owner,814,Manual,21.1,55.2,16,May,2014,2.35,Mumbai
Mahindra,Third Party,Diesel,8,43000.0,First Owner,1497,Manual,17.3,121.0,16,Dec,2018,8.25,Kolkata
Volkswagen,Third Party,Diesel,5,46657.0,First Owner,1498,Manual,21.66,108.62,15,Feb,2017,7.4,Jaipur
Maruti,Third Party,Petrol,5,46141.0,First Owner,1197,Manual,21.4,83.1,16,Jun,2019,5.68,Kolkata
Maruti,Comprehensive,Petrol,5,4000.0,First Owner,998,Automatic,23.1,67.04,16,Dec,2016,4.5,Mumbai
Tata,Third Party,Electric,5,3900.0,First Owner,0,Automatic,19.43998454264412,127.0,16,Jul,2022,15.45,Mumbai
Volkswagen,Comprehensive,Petrol,5,32746.0,First Owner,999,Manual,20.08,113.98,17,Nov,2021,15.95,Bangalore
Volkswagen,Comprehensive,Petrol,5,30000.0,Second Owner,999,Manual,18.78,75.0,16,May,2018,7.75,Bangalore
Mercedes-Benz,Third Party,Petrol,5,34070.0,First Owner,1796,Automatic,11.7,186.0,17,Apr,2011,7.0,Jaipur
Mahindra,Comprehensive,Petrol,6,14000.0,First Owner,1198,Manual,18.15,82.0,15,Jun,2018,4.85,Mumbai
Toyota,Comprehensive,Diesel,8,32000.0,First Owner,2755,Automatic,11.36,171.5,16,Mar,2019,19.49,Delhi
Maruti,Third Party,Petrol,5,51652.0,First Owner,998,Automatic,23.1,67.04,16,Jun,2016,4.45,Pune
Maruti,Third Party,Petrol,5,31011.0,First Owner,1462,Manual,21.56,103.25,15,Jun,2019,8.32,Bangalore
Others,Others,Petrol,5,31000.0,First Owner,1998,Automatic,17.42,187.74,17,Nov,2021,40.9,Agra
Maruti,Third Party,Petrol,5,5425.0,First Owner,998,Automatic,23.1,67.04,16,Jun,2017,5.33,Bangalore
Others,Comprehensive,Diesel,5,50899.0,First Owner,1956,Manual,17.1,170.0,17,Oct,2017,11.99,Mumbai
Mahindra,Third Party,Diesel,7,120000.0,First Owner,1493,Manual,17.45,100.0,16,Jun,2018,5.0,Bangalore
Hyundai,Comprehensive,Petrol,5,106306.0,First Owner,1197,Manual,17.19,81.86,16,Jan,2018,5.8,Hyderabad
Others,Others,Diesel,5,21891.0,First Owner,1956,Automatic,14.9,167.67,18,Aug,2022,28.5,Bangalore
Volkswagen,Not Available,Diesel,5,109461.0,First Owner,1498,Manual,21.66,108.62,16,Sept,2018,6.0,Jaipur
Others,Others,Petrol,5,8884.0,First Owner,998,Manual,18.2,118.36,16,Apr,2022,10.0,Jaipur
Hyundai,Third Party,Petrol,5,34000.0,First Owner,1591,Manual,15.8,121.3,16,Jun,2018,10.99,Hyderabad
Maruti,Third Party,Petrol,5,47128.0,First Owner,796,Manual,22.74,47.3,16,Jun,2012,2.35,Pune
Hyundai,Third Party,Diesel,5,90564.0,First Owner,1186,Manual,24.0,73.97,16,May,2018,3.8,Ahmedabad
BMW,Comprehensive,Diesel,5,43500.0,First Owner,1995,Automatic,20.68,190.0,18,Sept,2018,23.0,Mumbai
Hyundai,Third Party,Petrol,5,57328.0,First Owner,1086,Manual,19.81,68.05,16,Jun,2012,2.97,Pune
Toyota,Comprehensive,Diesel,7,54000.0,First Owner,2755,Automatic,11.36,171.5,17,Sept,2018,20.0,Jaipur
Maruti,Third Party,Petrol,5,68881.0,Second Owner,1197,Automatic,21.21,81.8,15,Jun,2017,6.81,Bangalore
Maruti,Comprehensive,Petrol,5,27303.0,First Owner,1197,Manual,21.4,83.1,16,Jun,2019,7.07,Jaipur
Hyundai,Third Party,Petrol,5,82000.0,First Owner,1197,Manual,18.5,82.85,14,Mar,2014,4.8,Hyderabad
Skoda,Not Available,Petrol,5,40135.0,First Owner,999,Manual,19.2,113.98,16,Sept,2021,8.91,Jaipur
Hyundai,Third Party,Petrol,5,80438.0,First Owner,1197,Manual,18.6,81.83,16,Jun,2016,4.95,Mumbai
Maruti,Not Available,Petrol,5,88464.0,First Owner,998,Manual,20.92,67.1,13,Aug,2011,1.25,Delhi
Maruti,Third Party,Petrol,5,83272.0,First Owner,998,Manual,20.51,67.04,16,Jun,2017,4.35,Bangalore
Maruti,Third Party,Petrol,5,25967.0,First Owner,796,Manual,24.7,47.3,16,Jun,2017,3.17,Hyderabad
Toyota,Comprehensive,Petrol,5,14815.0,First Owner,1197,Manual,21.01,81.8,16,Jun,2021,7.52,Mumbai
Others,Comprehensive,Petrol,5,68000.0,First Owner,1498,Manual,16.95,97.6,16,Feb,2012,3.25,Ahmedabad
Hyundai,Comprehensive,Diesel,5,249243.0,First Owner,1582,Manual,19.67,126.2,16,Sept,2015,6.0,Delhi
Maruti,Third Party,Diesel,5,111988.0,First Owner,1248,Manual,25.1,88.5,16,Mar,2018,7.5,Ahmedabad
Toyota,Comprehensive,Petrol,5,72159.0,First Owner,1798,Automatic,14.28,138.03,15,Aug,2014,8.85,Ahmedabad
Mercedes-Benz,Third Party,Diesel,5,10000.0,First Owner,1950,Automatic,12.6,245.0,18,Mar,2019,37.0,Kolkata
Hyundai,Third Party,Petrol,5,50000.0,First Owner,1197,Manual,19.1,82.0,14,Jun,2018,3.5,Kolkata
Others,Comprehensive,Petrol,5,60781.0,Second Owner,1198,Automatic,19.34,76.0,15,Jun,2013,4.08,Bangalore
Others,Third Party,Diesel,5,52180.0,Second Owner,1956,Manual,17.41,167.68,17,Jun,2019,12.82,Delhi
Maruti,Third Party,Petrol,5,30351.0,First Owner,998,Manual,24.76,65.71,16,Jun,2021,4.63,Bangalore
Toyota,Comprehensive,Diesel,8,160001.0,First Owner,2494,Manual,12.99,100.6,16,Mar,2013,6.75,Kolkata
Skoda,Comprehensive,Diesel,7,72000.0,First Owner,1968,Automatic,16.25,148.0,18,Sept,2017,27.95,Bangalore
Honda,Comprehensive,Petrol,5,48305.0,First Owner,1497,Manual,17.8,117.3,15,Jun,2016,7.13,Mumbai
Maruti,Not Available,Diesel,7,66991.0,First Owner,1248,Manual,20.77,88.8,15,Sept,2015,5.9,Pune
Maruti,Third Party,Petrol,5,58273.0,Second Owner,796,Manual,24.7,47.3,16,Jun,2018,3.03,Hyderabad
Maruti,Others,CNG,5,39994.0,First Owner,998,Manual,32.52,58.33,16,Jun,2021,5.66,Ahmedabad
Hyundai,Comprehensive,Petrol,5,71560.0,Second Owner,1197,Manual,18.9,82.0,16,Jun,2015,4.57,Bangalore
Maruti,Third Party,Petrol,5,12505.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2019,5.66,Delhi
Toyota,Comprehensive,Diesel,7,85000.0,First Owner,2393,Manual,13.68,147.51,16,Jul,2017,15.9,Jaipur
Ford,Third Party,Petrol,5,30837.0,First Owner,1196,Manual,18.16,86.8,14,Apr,2019,5.03,Ahmedabad
Others,Not Available,Petrol,5,51213.0,First Owner,1353,Automatic,16.5,138.08,17,Jul,2020,18.0,Hyderabad
Maruti,Third Party,Petrol,5,27019.0,First Owner,1462,Manual,17.03,103.26,16,Jun,2021,9.19,Delhi
Others,Others,Diesel,5,27000.0,First Owner,1493,Automatic,17.8,113.4,17,Jul,2020,14.95,Mumbai
Maruti,Third Party,Petrol,5,96358.0,First Owner,1197,Manual,21.21,81.8,16,Jun,2018,6.1,Bangalore
Others,Third Party,Petrol,5,5673.0,First Owner,1984,Automatic,10.8,101.59817658967516,16,Dec,2021,49.0,Hyderabad
Maruti,Comprehensive,Petrol,5,24486.0,Second Owner,998,Manual,23.95,67.05,16,Jun,2018,3.42,Kolkata
Maruti,Third Party,Petrol,5,41315.0,First Owner,796,Manual,22.74,47.3,16,Jun,2015,2.73,Hyderabad
Mercedes-Benz,Comprehensive,Diesel,5,24400.0,First Owner,2143,Automatic,17.9,136.0,18,Mar,2019,29.5,Mumbai
Honda,Third Party,Petrol,5,50000.0,Second Owner,1199,Manual,18.6,88.76,15,Jun,2018,6.5,Hyderabad
Others,Comprehensive,Diesel,5,67000.0,First Owner,1968,Automatic,15.73,174.33,17,Jan,2015,13.0,Delhi
Mercedes-Benz,Comprehensive,Diesel,5,17826.0,First Owner,2143,Automatic,19.27,167.62,17,Nov,2021,52.0,Pune
Maruti,Third Party,Petrol,5,18000.0,First Owner,1197,Manual,18.6,85.8,14,Jan,2013,4.25,Mumbai
Maruti,Third Party,Petrol,5,38259.0,First Owner,998,Automatic,21.63,67.0,14,May,2019,4.7,Hyderabad
Honda,Comprehensive,Petrol,5,77000.0,First Owner,1497,Manual,17.8,117.3,15,Feb,2015,6.31,Ahmedabad
Hyundai,Comprehensive,Petrol,5,29000.0,First Owner,1197,Manual,18.9,82.0,16,Mar,2015,4.5,Ahmedabad
Honda,Comprehensive,Petrol,5,68000.0,First Owner,1199,Automatic,18.2,88.7,15,May,2016,5.65,Mumbai
Volkswagen,Comprehensive,Petrol,5,80000.0,Second Owner,1199,Manual,16.2,74.0,15,Feb,2016,4.76,Jaipur
Renault,Third Party,Petrol,5,15740.0,First Owner,999,Manual,19.17,71.01,16,Jun,2021,8.76,Delhi
Renault,Comprehensive,Petrol,5,21556.0,Second Owner,999,Automatic,18.24,98.63,16,Jun,2021,10.33,Bangalore
Hyundai,Third Party,Petrol,5,87341.0,First Owner,1197,Manual,17.0,101.59817658967516,14,Feb,2011,2.53,Ahmedabad
Honda,Third Party,Diesel,7,41000.0,First Owner,1498,Manual,21.9,98.6,16,Jun,2016,7.95,Mumbai
Toyota,Third Party,Diesel,7,112000.0,First Owner,2393,Manual,13.68,147.8,16,Sept,2017,19.99,Hyderabad
Honda,Comprehensive,Petrol,5,14361.0,First Owner,1799,Automatic,16.5,139.46,17,Jun,2019,19.29,Mumbai
Tata,Third Party,Diesel,5,5000.0,First Owner,1497,Manual,21.19,108.49,16,Jun,2018,12.25,Kolkata
Mercedes-Benz,Comprehensive,Diesel,5,18000.0,First Owner,2143,Automatic,17.9,167.6,18,Sept,2019,48.5,Mumbai
Others,Third Party,Diesel,5,90443.0,First Owner,2998,Automatic,12.8,239.6,18,Jun,2016,29.46,Mumbai
