Brand,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement (in cc),Transmission,Mileage (in kmpl),Max Power (in bhp),Wheel Size,Registration Month,Registration Year,Price (in lacs),City
Hyundai,Third Party,Petrol,5.0,49910.0,First Owner,1197.0,Manual,20.5,81.86,,Jun,2020.0,6.56,Jaipur
Maruti,Zero Dep,Petrol,5.0,31316.0,First Owner,1462.0,Automatic,20.28,103.25,15,Feb,2021.0,10.0,Ahmedabad
Honda,Comprehensive,Petrol,5.0,14961.0,Second Owner,1199.0,Manual,19.5,88.76,,Jun,2020.0,7.02,Delhi
Ford,Comprehensive,Diesel,5.0,68000.0,First Owner,1498.0,Manual,22.77,98.59,16,Sept,2020.0,10.65,Hyderabad
Hyundai,Not Available,Petrol,5.0,81550.0,Second Owner,1197.0,Manual,20.36,78.9,13,Aug,2011.0,2.2,Hyderabad
Maruti,Zero Dep,Petrol,5.0,39127.0,First Owner,1373.0,Automatic,19.12,91.1,16,Mar,2018.0,7.5,Mumbai
Maruti,Third Party insurance,Petrol,5.0,53000.0,Second Owner,1298.0,Manual,17.5,85.8,14,Jun,2012.0,3.45,Mumbai
Maruti,Third Party,Petrol,5.0,18442.0,First Owner,998.0,Automatic,23.1,67.04,,Feb,2015.0,3.57,Mumbai
Datsun,Third Party,Petrol,5.0,31211.0,Second Owner,799.0,Manual,22.7,53.64,,Jun,2018.0,2.57,Mumbai
Skoda,Third Party,Diesel,5.0,74992.0,Second Owner,1968.0,Manual,20.6,141.0,16,Jun,2015.0,5.71,Delhi
Maruti,Third Party,Petrol,5.0,12795.0,First Owner,1197.0,Automatic,21.21,81.8,,Jun,2019.0,7.25,Hyderabad
Volkswagen,Not Available,Diesel,5.0,99937.0,First Owner,1598.0,Manual,20.54,103.6,15,May,2013.0,3.5,Hyderabad
Maruti,Comprehensive,Diesel,5.0,65000.0,First Owner,1248.0,Manual,22.9,74.0,14,Jun,2013.0,5.0,Bangalore
Skoda,Third Party insurance,Petrol,5.0,25000.0,First Owner,1598.0,Automatic,14.3,103.6,14,,,4.0,Kolkata
Hyundai,Third Party insurance,Petrol,5.0,40000.0,Second Owner,1341.0,Manual,15.3,83.0,13,,,1.5,Delhi
BMW,Comprehensive,Diesel,5.0,24000.0,First Owner,2993.0,Automatic,13.38,261.5,20,Feb,2020.0,89.0,Mumbai
Mahindra,Third Party insurance,Petrol,5.0,10000.0,First Owner,1197.0,Manual,16.82,108.62,,,,8.0,Kolkata
Honda,Third Party,Petrol,5.0,50791.0,First Owner,1198.0,Manual,18.0,86.7,,Jun,2013.0,3.69,Mumbai
Mahindra,Comprehensive,Diesel,7.0,50000.0,First Owner,2179.0,Manual,15.1,140.0,,Nov,2018.0,8.25,Kolkata
Volkswagen,Comprehensive,Petrol,5.0,21000.0,First Owner,999.0,Manual,17.74,75.1,,Oct,2020.0,6.0,Delhi
Maruti,Third Party,Petrol,5.0,41297.0,First Owner,796.0,Manual,24.7,47.3,,Jun,2019.0,3.35,Ahmedabad
Maruti,Third Party insurance,Petrol,5.0,23000.0,First Owner,1197.0,Automatic,21.21,81.8,,Jul,2020.0,7.3,Hyderabad
Ford,Comprehensive,Diesel,7.0,41000.0,First Owner,2198.0,Automatic,12.62,158.0,18,Aug,2018.0,29.5,Jaipur
Skoda,Not Available,Diesel,5.0,33958.0,Second Owner,1199.0,Manual,20.86,75.0,14,Jan,2012.0,2.02,Jaipur
Maruti,Comprehensive,Petrol,5.0,39842.0,First Owner,998.0,Manual,21.79,67.05,,May,2016.0,4.1,Ahmedabad
Volkswagen,Comprehensive,Petrol,5.0,37000.0,First Owner,1199.0,Manual,16.2,74.0,15,May,2016.0,4.3,Kolkata
Audi,Comprehensive,Diesel,5.0,71000.0,First Owner,1968.0,Automatic,17.68,174.33,17,Jul,2014.0,12.9,Agra
Ford,Third Party,Diesel,5.0,55929.0,First Owner,1498.0,Manual,23.0,98.96,16,Jun,2018.0,8.2,Mumbai
Mahindra,Third Party,Diesel,7.0,105247.0,Second Owner,1497.0,Manual,17.3,121.0,,Oct,2018.0,6.5,Kolkata
Maruti,Third Party,Petrol,5.0,76159.0,First Owner,1197.0,Manual,21.21,81.8,,Jun,2019.0,5.39,Delhi
Mahindra,Not Available,Diesel,5.0,136776.0,First Owner,1461.0,Manual,19.2,,14,Dec,2010.0,1.5,Jaipur
Renault,Not Available,Diesel,5.0,67818.0,First Owner,1461.0,Manual,19.72,108.45,,Mar,2015.0,5.2,Jaipur
Volkswagen,Not Available,Petrol,5.0,112861.0,First Owner,1198.0,Manual,16.47,74.0,15,Feb,2013.0,3.0,Jaipur
Maruti,Third Party,Petrol,5.0,31960.0,First Owner,998.0,Manual,21.63,67.05,,Jun,2020.0,5.4,Ahmedabad
Honda,Comprehensive,Petrol,5.0,37500.0,Second Owner,1497.0,Automatic,16.8,118.0,15,Nov,2010.0,3.75,Mumbai
Hyundai,Third Party,Petrol,5.0,60000.0,Second Owner,1197.0,Manual,17.0,80.0,14,,,2.4,Mumbai
Maruti,Third Party,Petrol,5.0,54232.0,First Owner,1197.0,Manual,21.21,81.8,,Jun,2020.0,6.22,Ahmedabad
Ford,Not Available,Petrol,5.0,46936.0,First Owner,999.0,Manual,18.88,123.37,16,Oct,2013.0,5.5,Bangalore
Tata,Third Party,Petrol,5.0,25083.0,First Owner,1199.0,Manual,19.33,86.83,,Feb,2021.0,5.7,Ahmedabad
Maruti,Not Available,Petrol,5.0,92383.0,Second Owner,1298.0,Manual,17.5,85.8,14,May,2009.0,4.0,Bangalore
BMW,Comprehensive,Diesel,5.0,49000.0,First Owner,1995.0,Automatic,20.68,188.0,17,Sept,2018.0,30.95,Bangalore
Mercedes-Benz,Third Party insurance,Diesel,5.0,38000.0,First Owner,2143.0,Automatic,17.9,136.0,17,May,2018.0,26.5,Mumbai
Hyundai,Comprehensive,Petrol,5.0,98669.0,First Owner,1197.0,Manual,18.6,81.83,,Oct,2015.0,5.5,Bangalore
Hyundai,Third Party insurance,Petrol,5.0,81000.0,First Owner,1086.0,Manual,19.81,68.05,,Mar,2011.0,1.95,Delhi
Hyundai,Not Available,Petrol,5.0,84048.0,Second Owner,1086.0,Manual,19.81,68.05,,Mar,2011.0,1.6,Jaipur
Honda,Individual,Diesel,5.0,125000.0,First Owner,1498.0,Manual,25.1,98.6,15,,,6.0,Jaipur
Tata,Third Party,Diesel,5.0,48702.0,First Owner,1248.0,Manual,22.95,74.0,15,Apr,2016.0,2.5,Delhi
Ford,Third Party insurance,Petrol,5.0,59000.0,First Owner,1496.0,Automatic,14.7,120.69,R16,Dec,2015.0,5.56,Mumbai
Maruti,Third Party,Petrol,5.0,35761.0,First Owner,998.0,Manual,23.1,67.04,,Jun,2019.0,4.78,Ahmedabad
Maruti,Third Party,Petrol,5.0,60649.0,First Owner,998.0,Manual,21.63,67.0,,Jun,2018.0,4.77,Jaipur
Mahindra,Not Available,Diesel,8.0,144120.0,First Owner,2179.0,Manual,12.05,120.0,16,Jan,2014.0,5.83,Jaipur
Hyundai,Third Party insurance,Diesel,5.0,90000.0,First Owner,1396.0,Manual,23.0,90.0,14,,,4.0,Hyderabad
Honda,Comprehensive,Petrol,5.0,37000.0,First Owner,1199.0,Manual,17.5,88.7,16,Feb,2018.0,6.85,Kolkata
Honda,Not Available,Diesel,5.0,41363.0,First Owner,1498.0,Manual,24.7,98.63,R15,Oct,2020.0,7.5,Jaipur
Hyundai,Third Party,Petrol,5.0,72193.0,First Owner,1086.0,Manual,17.92,62.1,13,Apr,2012.0,1.99,Ahmedabad
Maserati,Comprehensive,Diesel,5.0,12000.0,First Owner,2987.0,Automatic,20.41,271.0,18,Aug,2016.0,59.9,Delhi
BMW,Comprehensive,Diesel,5.0,96447.0,Third Owner,2993.0,Automatic,14.69,258.0,18,Apr,2014.0,15.0,Delhi
Hyundai,Comprehensive,Diesel,5.0,197084.0,First Owner,1120.0,Manual,24.0,70.0,,Feb,2014.0,2.5,Hyderabad
Maruti,Third Party,Petrol,5.0,57864.0,First Owner,1373.0,Manual,20.73,91.1,,Jun,2015.0,5.3,Mumbai
Maruti,Comprehensive,Petrol,5.0,30000.0,First Owner,998.0,Manual,20.51,67.04,,Sept,2017.0,3.15,Kolkata
Land,Comprehensive,Petrol,5.0,33581.0,Second Owner,1997.0,Automatic,15.8,247.0,19,Dec,2020.0,79.0,Kolkata
Hyundai,Comprehensive,Petrol,5.0,63504.0,First Owner,1197.0,Manual,18.6,81.83,16,Jun,2015.0,4.5,Kolkata
Hyundai,Third Party,Petrol,5.0,68795.0,Second Owner,1591.0,Automatic,14.8,121.3,17,Jun,2016.0,11.15,Hyderabad
Maruti,Third Party,Petrol,5.0,20239.0,Second Owner,998.0,Manual,21.63,67.05,,Jun,2018.0,3.96,Mumbai
Hyundai,Third Party,Petrol,5.0,36725.0,First Owner,1197.0,Manual,18.9,82.0,14,Jun,2014.0,3.83,Delhi
Maruti,Third Party insurance,Petrol,5.0,120000.0,Second Owner,1196.0,Manual,15.37,73.0,,,,1.7,Jaipur
Maruti,Not Available,Diesel,5.0,169069.0,First Owner,1248.0,Manual,23.4,74.0,15,Oct,2012.0,3.69,Jaipur
Jeep,Third Party,Diesel,5.0,51548.0,First Owner,1956.0,Manual,17.1,170.0,17,Aug,2018.0,10.43,Kolkata
Ford,Third Party,Petrol,5.0,63522.0,First Owner,1499.0,Manual,15.8,110.0,16,Jun,2014.0,6.5,Bangalore
Hyundai,Comprehensive,Petrol,5.0,50316.0,First Owner,1086.0,Manual,19.81,68.05,,Dec,2015.0,2.8,Delhi
Hyundai,Third Party,Petrol,5.0,67620.0,First Owner,1591.0,Manual,17.1,121.3,16,Jan,2015.0,6.0,Bangalore
Tata,Third Party,Diesel,7.0,52520.0,Second Owner,2179.0,Manual,14.1,153.86,17,Jul,2018.0,8.55,Bangalore
Hyundai,Third Party insurance,Petrol,5.0,22000.0,First Owner,1197.0,Manual,18.6,81.86,,Mar,2020.0,5.45,Kolkata
Audi,Third Party insurance,Petrol,5.0,35000.0,First Owner,1798.0,Automatic,15.64,167.62,16,,,8.5,Kolkata
BMW,Comprehensive,Diesel,5.0,40325.0,First Owner,1995.0,Automatic,18.12,190.0,18,Sept,2017.0,37.5,Mumbai
Skoda,Not Available,Petrol,5.0,109471.0,First Owner,1198.0,Manual,16.25,75.0,15,Jan,2012.0,1.4,Jaipur
Jeep,Third Party,Diesel,5.0,55660.0,First Owner,1956.0,Manual,17.1,167.67,18,Mar,2021.0,21.33,Ahmedabad
Nissan,Comprehensive,Petrol,5.0,15723.0,First Owner,999.0,Manual,18.75,71.02,,Oct,2022.0,6.55,Hyderabad
Maruti,Third Party,Petrol,5.0,25624.0,First Owner,1197.0,Automatic,21.21,81.8,,Aug,2018.0,6.3,Delhi
Maruti,Third Party insurance,Petrol,5.0,25000.0,First Owner,1197.0,Manual,22.41,88.5,,,,7.0,Hyderabad
Renault,Not Available,Diesel,8.0,78716.0,First Owner,1461.0,Manual,21.04,83.8,,Aug,2016.0,4.5,Ahmedabad
Toyota,Comprehensive,Diesel,8.0,157000.0,First Owner,2393.0,Manual,13.68,147.51,16,Jul,2016.0,18.85,Bangalore
Toyota,Third Party,Petrol,5.0,16662.0,First Owner,1496.0,Automatic,17.8,105.94,,Jun,2021.0,11.19,Mumbai
Hyundai,Comprehensive,Petrol,5.0,49563.0,First Owner,1591.0,Manual,15.29,121.3,17,Jun,2017.0,9.66,Mumbai
Hyundai,Zero Dep,Petrol,5.0,24759.0,First Owner,1197.0,Manual,18.9,81.86,,Jun,2019.0,5.66,Ahmedabad
Hyundai,Zero Dep,Petrol,5.0,18163.0,First Owner,1197.0,Manual,17.52,81.86,,Dec,2020.0,7.0,Jaipur
BMW,Comprehensive,Petrol,5.0,60000.0,First Owner,2497.0,Automatic,10.8,150.0,17,Jul,2010.0,10.5,Delhi
Maruti,Third Party,Diesel,5.0,8511.0,First Owner,1248.0,Automatic,24.3,88.5,16,Jan,2019.0,10.0,Bangalore
Maruti,Third Party insurance,Petrol,5.0,70000.0,First Owner,1061.0,Manual,18.9,67.0,13,,,1.4,Bangalore
Hyundai,Third Party,Petrol,5.0,35641.0,First Owner,1197.0,Manual,18.6,81.83,16,Jun,2016.0,7.67,Bangalore
Tata,Comprehensive,Petrol,5.0,43464.0,First Owner,1199.0,Manual,19.01,84.82,,Jun,2021.0,6.18,Hyderabad
Ford,Third Party,Diesel,5.0,127892.0,Third Owner,1498.0,Manual,22.7,89.84,16,Jul,2013.0,4.0,Ahmedabad
Hyundai,Comprehensive,Petrol,5.0,81322.0,First Owner,1197.0,Manual,18.9,82.0,14,Oct,2015.0,3.4,Kolkata
Renault,Not Available,Petrol,5.0,23590.0,First Owner,799.0,Manual,25.17,53.3,,Nov,2015.0,2.0,Hyderabad
Mercedes-Benz,Third Party insurance,Petrol,5.0,64028.0,First Owner,1991.0,Automatic,12.0,184.0,17,Jul,2015.0,17.95,Hyderabad
Audi,Comprehensive,Diesel,5.0,27000.0,First Owner,1968.0,Automatic,18.25,187.74,17,Jul,2017.0,30.0,Bangalore
Hyundai,Third Party insurance,Petrol,5.0,68000.0,First Owner,1086.0,Manual,17.92,62.1,13,Mar,2011.0,1.65,Ahmedabad
Mahindra,Zero Dep,Diesel,7.0,58828.0,First Owner,2179.0,Manual,16.36,120.0,,Dec,2018.0,10.5,Delhi
Honda,Comprehensive,Petrol,7.0,64500.0,First Owner,1497.0,Automatic,15.4,117.3,16,Jul,2016.0,7.3,Pune
Tata,,Diesel,5.0,28000.0,First Owner,1956.0,Manual,17.0,138.1,17,Jan,2020.0,16.25,Mumbai
Datsun,Third Party,Petrol,5.0,51574.0,First Owner,799.0,Manual,22.7,53.64,,Jun,2017.0,2.93,Hyderabad
Maruti,Comprehensive,Petrol,5.0,112665.0,Second Owner,1197.0,Manual,19.1,85.8,14,Jan,2015.0,3.7,Jaipur
Maruti,Third Party,Petrol,7.0,44423.0,Second Owner,1373.0,Manual,16.02,93.7,,Jun,2014.0,5.01,Kolkata
Honda,Third Party,Petrol,5.0,28440.0,First Owner,1199.0,Automatic,19.0,88.7,15,Jun,2017.0,6.58,Delhi
Maruti,Not Available,LPG,5.0,141994.0,First Owner,1061.0,Manual,,67.0,14,Mar,2007.0,0.8,Ahmedabad
Mercedes-Benz,Comprehensive,Diesel,5.0,49700.0,Second Owner,2143.0,Automatic,17.9,167.6,18,Mar,2016.0,28.5,Mumbai
Mahindra,Comprehensive,Diesel,7.0,76187.0,First Owner,2157.0,Automatic,12.05,178.49,18,Apr,2020.0,22.24,Kolkata
Hyundai,Comprehensive,Petrol,5.0,44297.0,First Owner,1197.0,Manual,17.0,80.0,14,Jun,2011.0,3.5,Hyderabad
Maruti,Third Party insurance,CNG,5.0,50775.0,First Owner,998.0,Manual,26.6,58.16,,Jun,2014.0,3.5,Mumbai
Mahindra,Third Party insurance,Petrol,4.0,15000.0,First Owner,1997.0,Automatic,,150.0,18,,,15.8,Bangalore
Maruti,Third Party,Petrol,5.0,51530.0,First Owner,796.0,Manual,24.7,47.3,,Jun,2018.0,3.31,Ahmedabad
Maruti,Third Party,Diesel,5.0,53189.0,Second Owner,1248.0,Automatic,26.8,74.0,15,Jun,2017.0,5.19,Mumbai
Maruti,Third Party insurance,Diesel,5.0,78000.0,First Owner,1248.0,Manual,24.3,88.5,16,May,2019.0,10.4,Hyderabad
Hyundai,Comprehensive,Petrol,5.0,900.0,First Owner,1197.0,Manual,21.0,81.8,16,Oct,2022.0,9.45,Mumbai
Toyota,Comprehensive,Petrol,5.0,39812.0,First Owner,1496.0,Manual,17.1,105.94,,Jun,2019.0,7.95,Bangalore
Hyundai,Comprehensive,Petrol,5.0,54300.0,First Owner,1197.0,Manual,19.1,81.86,14,Jun,2015.0,4.75,Hyderabad
Maruti,Comprehensive,Petrol,5.0,54745.0,Second Owner,1373.0,Manual,20.73,91.1,15,Jun,2014.0,6.12,Bangalore
Maruti,Comprehensive,Petrol,5.0,28237.0,First Owner,998.0,Manual,23.1,67.04,14,Jun,2018.0,4.93,Mumbai
Hyundai,Comprehensive,Petrol,5.0,25000.0,First Owner,1591.0,Manual,15.29,121.3,17,Sept,2015.0,8.2,Mumbai
Honda,Third Party insurance,Diesel,5.0,100000.0,First Owner,1498.0,Manual,25.1,98.6,15,,,5.4,Hyderabad
Maruti,Third Party,Diesel,5.0,114419.0,First Owner,1248.0,Manual,23.65,88.5,16,Nov,2015.0,4.75,Ahmedabad
Maruti,Third Party,Petrol,5.0,53389.0,First Owner,1373.0,Automatic,19.12,91.1,16,Jun,2017.0,8.7,Mumbai
Honda,Third Party insurance,Petrol,5.0,58000.0,Second Owner,1198.0,Manual,16.0,90.0,15,Mar,2012.0,3.45,Delhi
Maruti,Comprehensive,Diesel,5.0,44846.0,First Owner,1248.0,Manual,27.39,74.0,16,Feb,2016.0,7.0,Hyderabad
Maruti,Third Party,Petrol,5.0,28197.0,First Owner,1197.0,Manual,21.4,83.1,16,Jun,2019.0,7.8,Hyderabad
Tata,Third Party,Petrol,5.0,73230.0,Second Owner,1199.0,Manual,23.84,84.0,14,Jun,2016.0,4.0,Ahmedabad
Porsche,Comprehensive,Petrol,5.0,81000.0,Second Owner,2995.0,Automatic,13.2,380.0,18,Dec,2012.0,32.0,Mumbai
MG,Comprehensive,Petrol,5.0,14819.0,First Owner,1451.0,Automatic,13.96,141.0,R17,Nov,2021.0,17.75,Bangalore
Mahindra,Comprehensive,Diesel,7.0,69309.0,First Owner,1493.0,Automatic,17.45,100.0,16,Aug,2016.0,5.95,Mumbai
Maruti,Third Party,Petrol,5.0,58642.0,First Owner,796.0,Manual,22.74,47.3,,Jun,2014.0,2.48,Ahmedabad
Honda,Comprehensive,Petrol,5.0,61582.0,Second Owner,1497.0,Manual,17.4,117.3,15,Jun,2015.0,6.75,Bangalore
Maruti,Not Available,Petrol,5.0,84680.0,First Owner,998.0,Manual,20.51,67.04,,Jun,2013.0,2.56,Jaipur
Maruti,Available,Diesel,5.0,139000.0,First Owner,1248.0,Manual,23.4,74.0,14,,,2.1,Kolkata
Toyota,Third Party insurance,Diesel,8.0,90000.0,First Owner,2494.0,Manual,12.8,,15,,,9.0,Hyderabad
Hyundai,Third Party,Diesel,5.0,21000.0,First Owner,1493.0,Manual,,113.98,,Nov,2021.0,15.9,Bangalore
Honda,Third Party,Petrol,5.0,51085.0,First Owner,1498.0,Automatic,18.3,119.35,16,Jun,2020.0,13.99,Mumbai
Hyundai,Third Party,Petrol,5.0,102476.0,First Owner,1086.0,Manual,,62.0,13,Jun,2009.0,1.05,Ahmedabad
Maruti,Comprehensive,Diesel,5.0,75000.0,Second Owner,1248.0,Manual,25.1,88.5,R16,Feb,2018.0,8.0,Jaipur
Chevrolet,Third Party insurance,Diesel,5.0,43000.0,Second Owner,1248.0,Manual,22.1,74.0,,,,1.6,Kolkata
Hyundai,Third Party insurance,Diesel,5.0,50000.0,First Owner,1186.0,Manual,26.2,73.97,,Mar,2021.0,7.0,Hyderabad
Maruti,Third Party,Petrol,5.0,15186.0,First Owner,998.0,Manual,21.7,65.71,,Jun,2019.0,4.49,Mumbai
Hyundai,Comprehensive,Petrol,5.0,58000.0,First Owner,1197.0,Manual,18.6,81.83,,Sept,2015.0,5.3,Pune
Chevrolet,Third Party insurance,Diesel,5.0,41000.0,First Owner,936.0,Manual,25.44,57.6,14,Jun,2012.0,3.2,Hyderabad
Jeep,,Diesel,5.0,11000.0,First Owner,1956.0,Manual,16.3,170.0,17,Feb,2020.0,24.11,Mumbai
Mercedes-Benz,Third Party insurance,Diesel,5.0,13000.0,First Owner,2143.0,Automatic,17.9,134.1,17,Jan,2019.0,28.5,Mumbai
Honda,Third Party,Petrol,5.0,18800.0,First Owner,1498.0,Manual,18.6,119.35,15,Feb,2021.0,11.49,Hyderabad
Hyundai,Comprehensive,Petrol,5.0,57000.0,First Owner,1197.0,Manual,20.36,78.9,13,Feb,2010.0,3.7,Bangalore
BMW,Third Party insurance,Petrol,7.0,10000.0,First Owner,2998.0,Automatic,10.54,335.25,21,Jul,2021.0,1.2,Delhi
Maruti,Third Party insurance,Petrol,5.0,29845.0,First Owner,1197.0,Manual,20.89,81.8,15,Sept,2017.0,4.95,Mumbai
Honda,Zero Dep,Petrol,5.0,94414.0,First Owner,1199.0,Automatic,19.0,88.7,15,Jun,2017.0,6.04,Ahmedabad
Maruti,Third Party insurance,Diesel,5.0,61000.0,First Owner,1248.0,Manual,25.2,74.0,,Sept,2016.0,5.95,Hyderabad
Maruti,Third Party,Petrol,5.0,51322.0,First Owner,1197.0,Manual,22.0,81.8,15,Jun,2017.0,6.05,Ahmedabad
Honda,Third Party,Petrol,5.0,18285.0,First Owner,1498.0,Automatic,18.3,119.35,16,Jun,2020.0,13.19,Mumbai
BMW,Not Available,Diesel,5.0,49229.0,First Owner,1995.0,Automatic,18.88,184.0,16,Apr,2013.0,13.0,Bangalore
Mercedes-Benz,Third Party,Petrol,5.0,39932.0,Fourth Owner,1796.0,Automatic,11.74,186.0,17,Jun,2010.0,5.0,Kolkata
Maruti,Third Party,Petrol,5.0,36516.0,First Owner,1298.0,Manual,16.1,8.0,14,Jun,2010.0,3.79,Bangalore
Mahindra,Comprehensive,Petrol,6.0,35962.0,First Owner,1198.0,Manual,18.15,82.0,,Mar,2017.0,3.0,Delhi
Volkswagen,Third Party insurance,Petrol,5.0,44000.0,First Owner,1198.0,Manual,16.47,74.0,15,,,3.25,Kolkata
Mercedes-Benz,Comprehensive,Diesel,5.0,28000.0,First Owner,2143.0,Automatic,17.9,201.15,19,Apr,2016.0,46.75,Bangalore
Maruti,Third Party insurance,Diesel,7.0,260000.0,Second Owner,1248.0,Manual,24.52,88.5,,,,7.0,Pune
Hyundai,Comprehensive,Petrol,5.0,40000.0,First Owner,1197.0,Manual,18.9,82.0,14,Feb,2015.0,3.25,Kolkata
Toyota,Third Party insurance,Diesel,8.0,60000.0,First Owner,2755.0,Automatic,11.36,171.5,16,Aug,2018.0,19.0,Mumbai
Maruti,Comprehensive,Petrol,5.0,68000.0,First Owner,998.0,Manual,21.79,67.05,,Feb,2008.0,1.15,Mumbai
Ford,Not Available,Petrol,5.0,122305.0,Second Owner,999.0,Manual,18.88,123.37,16,Aug,2013.0,4.0,Jaipur
Maruti,Comprehensive,Petrol,5.0,35032.0,First Owner,1197.0,Automatic,21.21,81.8,15,Jun,2019.0,8.63,Bangalore
Mahindra,Comprehensive,Diesel,7.0,66000.0,First Owner,2523.0,Manual,15.96,62.1,,Dec,2018.0,8.5,Jaipur
Mercedes-Benz,Comprehensive,Diesel,5.0,56000.0,First Owner,2143.0,Automatic,13.0,134.1,17,Jun,2016.0,20.0,Mumbai
Honda,Third Party,Petrol,5.0,79938.0,Second Owner,1497.0,Automatic,18.0,117.6,16,Jun,2018.0,10.06,Bangalore
Maruti,Third Party,Petrol,5.0,16465.0,First Owner,796.0,Manual,22.05,47.33,,Jun,2021.0,3.87,Ahmedabad
Hyundai,Third Party insurance,Diesel,5.0,103000.0,First Owner,1396.0,Manual,24.0,88.76,,Mar,2019.0,9.65,Hyderabad
Tata,Third Party,Petrol,5.0,9946.0,First Owner,1199.0,Manual,17.33,118.35,16,Jun,2021.0,11.89,Delhi
Hyundai,Third Party insurance,Petrol,5.0,120000.0,Third Owner,1591.0,Manual,17.01,121.3,16,Mar,2012.0,3.5,Delhi
Hyundai,Third Party,Petrol,5.0,107293.0,Second Owner,999.0,Manual,,,13,Feb,2003.0,0.55,Jaipur
Nissan,Third Party,Petrol,5.0,45469.0,Second Owner,1198.0,Manual,18.97,67.04,,Jun,2018.0,4.93,Hyderabad
Honda,Comprehensive,Diesel,5.0,81311.0,First Owner,1498.0,Manual,25.8,98.6,14,Oct,2015.0,3.0,Delhi
Maruti,Comprehensive,Diesel,5.0,72019.0,Second Owner,1248.0,Manual,22.9,74.0,14,Jun,2012.0,4.21,Hyderabad
Nissan,Third Party insurance,Diesel,5.0,80000.0,First Owner,1461.0,Manual,23.08,63.1,,,,3.3,Hyderabad
Honda,Comprehensive,Petrol,5.0,48000.0,First Owner,1198.0,Manual,18.0,86.7,,Feb,2015.0,4.75,Mumbai
Hyundai,Comprehensive,Petrol,5.0,59226.0,First Owner,1197.0,Manual,18.6,81.83,16,Jun,2017.0,6.44,Bangalore
Maruti,Third Party,Diesel,5.0,86788.0,First Owner,1248.0,Manual,28.09,88.5,16,Jun,2015.0,4.21,Kolkata
Honda,Third Party,Petrol,5.0,8013.0,First Owner,1199.0,Manual,18.6,88.76,R15,Sept,2021.0,6.9,Kolkata
Skoda,Comprehensive,Diesel,5.0,75000.0,First Owner,1498.0,Manual,21.14,103.52,15,,,4.95,Mumbai
Hyundai,Third Party,Petrol,5.0,40073.0,Second Owner,1591.0,Manual,13.0,121.3,17,Jun,2016.0,8.19,Mumbai
Maruti,Not Available,Petrol,5.0,30402.0,Second Owner,1197.0,Manual,21.1,85.8,14,Jul,2011.0,2.02,Kolkata
Maruti,Third Party,Petrol,5.0,53172.0,First Owner,1197.0,Manual,21.21,81.8,,Jun,2015.0,5.03,Pune
Honda,Comprehensive,Petrol,5.0,89742.0,Second Owner,1497.0,Manual,16.8,116.4,15,Jun,2011.0,3.09,Delhi
Ford,Third Party insurance,Diesel,5.0,138561.0,Second Owner,1498.0,Manual,22.77,98.59,16,Apr,2016.0,6.2,Bangalore
Hyundai,Not Available,Diesel,5.0,146158.0,First Owner,1582.0,Manual,22.32,126.32,16,Nov,2014.0,5.0,Jaipur
Volkswagen,Third Party,Diesel,5.0,30596.0,First Owner,1498.0,Manual,22.27,108.6,,Jun,2019.0,7.59,Delhi
Maruti,Third Party,Petrol,5.0,19896.0,First Owner,1197.0,Manual,21.21,81.8,,Jun,2019.0,6.24,Mumbai
Renault,Comprehensive,Diesel,5.0,59775.0,Second Owner,1461.0,Automatic,19.6,108.45,16,Jun,2016.0,8.91,Bangalore
Renault,Third Party insurance,Petrol,5.0,21000.0,First Owner,999.0,Manual,23.01,67.0,,,,3.5,Pune
Chevrolet,Third Party insurance,Diesel,5.0,110000.0,Second Owner,1991.0,Automatic,18.1,147.9,16,,,3.5,Kolkata
Hyundai,Third Party insurance,Diesel,5.0,65000.0,First Owner,1493.0,Automatic,,113.45,17,Jul,2020.0,17.5,Hyderabad
Hyundai,Comprehensive,Petrol,5.0,94601.0,First Owner,1197.0,Manual,20.36,78.9,13,Jun,2012.0,3.17,Hyderabad
Toyota,Comprehensive,Petrol,5.0,5475.0,First Owner,1197.0,Manual,18.16,78.8,15,May,2015.0,3.75,Jaipur
Maruti,Third Party,Petrol,5.0,85985.0,First Owner,998.0,Manual,18.9,67.1,14,Jun,2012.0,3.0,Bangalore
Honda,Third Party insurance,Petrol,7.0,59000.0,First Owner,1497.0,Manual,17.3,117.3,,Sept,2014.0,5.75,Hyderabad
Maruti,Third Party insurance,Diesel,5.0,88000.0,First Owner,1248.0,Manual,23.4,74.0,14,May,2013.0,5.1,Hyderabad
Maruti,Not Available,Petrol,5.0,89189.0,Fourth Owner,998.0,Manual,18.9,67.1,13,Oct,2012.0,2.3,Jaipur
Hyundai,Not Available,Petrol,5.0,54114.0,Second Owner,1591.0,Manual,17.01,121.3,16,Sept,2013.0,4.5,Ahmedabad
Hyundai,Not Available,Diesel,5.0,159799.0,First Owner,1396.0,Manual,21.9,90.0,14,Feb,2013.0,2.2,Ahmedabad
Nissan,Third Party,Diesel,5.0,85915.0,Second Owner,1461.0,Manual,20.45,83.8,16,Jun,2015.0,5.01,Mumbai
Hyundai,Comprehensive,Petrol,5.0,39037.0,First Owner,1197.0,Manual,18.6,81.83,,Jun,2015.0,5.05,Mumbai
